household_id,cluster,mae,actual_mean,predicted_mean
151389,1,2.9216226634073363,6.59834699453552,4.505652340556088
151404,1,1.3119679154120776,4.702590163934427,5.228897879695378
151418,1,7.440589577649219,13.491920765027322,13.485614773017112
151424,1,1.5588274102971034,5.072565573770491,5.09061276758266
151448,1,3.2474348970095446,12.527838797814209,14.987582631900748
151465,1,2.2441116602044566,5.826043715846995,7.312627679842928
151471,1,3.868442983851521,6.6135519125683055,10.133056756804741
151476,1,3.632350823352915,15.05754644808743,13.356274142984969
151496,1,1.2459767968001443,3.7395273224043715,2.833791323084212
151507,1,0.47967119594271757,2.3687090163934426,2.285963115122217
151527,1,1.3438834491673042,4.145396174863388,4.529695101290596
151544,1,2.337304350918545,10.41465573770492,9.539985354047213
151546,1,2.237992593965432,10.789284153005463,11.188780193347824
151551,1,1.7416061417227324,8.981303278688525,9.457929671374965
151602,3,7.434632896887294,21.096442622950818,20.41440538652875
151604,1,3.9627809350481615,19.8905765,17.20509601332282
151609,1,2.2851329644462233,7.983226775956283,8.614897753735722
151615,1,0.6800782601289126,1.410915300546448,2.01804280005562
151642,3,18.059225763169863,21.83884699453552,25.518500609578137
151655,1,10.870060117157037,10.886497267759562,20.326301951873383
151668,1,6.657416387775605,2.985546448087432,9.456151807857017
151669,1,0.4575716242738917,2.52968306010929,2.5623154520711444
151675,1,1.758324554172395,7.47810655737705,8.121335424454493
151685,1,1.0289800163401674,2.322027322404372,2.1151595259267055
151686,3,6.090546307462721,14.875254098360655,15.38384641352179
151687,1,1.781688426565578,4.890726775956284,4.508285957354302
151697,1,3.8397258733668194,12.586387978142078,13.364174924984443
151698,1,1.7201667695516145,6.471218579234973,7.278642129157507
151726,1,1.7020433283505343,3.0765191256830597,4.516384739136883
151746,1,2.6762825869048994,10.005387978142076,9.644221563433288
151757,1,1.4307398509762503,3.4318196721311476,2.6238975533578754
151759,1,0.6561790537009646,2.5049289617486337,2.629205619159445
151777,3,28.52470313996801,41.67743715846995,67.28713231065866
151779,1,1.5687118102258253,4.027120218579235,2.806722740630853
151786,1,2.019691208209301,4.481456284153006,5.328018571270293
151802,1,0.5001012712624434,2.945669398907104,2.8273316024383686
151822,1,1.2696326719395556,3.9703251366120216,4.904119036122218
151856,1,2.1266592050567055,5.806199453551914,7.026500551308793
151862,1,6.490676581738828,22.386229508196717,19.6594318819014
151871,1,7.5943483157071405,6.773989071038252,10.025938120619177
151876,1,1.7892278917699806,5.572120218579236,6.011807211458956
151938,1,2.452631151366473,4.966775956284153,7.2205408968022775
151940,1,0.5908365247645428,1.0510628415300545,0.804605193998273
151979,3,6.448407386634294,16.02677868852459,16.307108735593072
152021,1,2.60038062819558,8.75301912568306,7.266373062107872
152046,3,4.498849209143454,17.167677595628415,15.426960386865618
152047,1,2.102312207784191,6.1997732240437164,7.826126334952002
152096,1,1.968637184583398,6.816748633879781,7.82126378245469
152104,3,7.131195399266016,15.41898087431694,15.493596728759586
152169,3,9.5182814629503,22.532278688524585,24.012118258675777
152175,1,1.9164524489076906,4.004161202185792,2.235770321083224
152182,1,0.6078576448783528,1.8541502759562842,2.0732585296220822
152209,1,2.0695192716849413,10.897896174863389,9.911734031246148
152219,1,8.1065601341983,20.13406830601093,13.090369547716493
