household_id,cluster,mae
1892,0,3.9327826707692863
1893,0,5.29249186486046
1906,2,13.999724890447515
1907,0,4.982229903814498
1910,0,10.063279067731214
1923,0,4.153948873508386
1957,2,19.9175161681714
1959,0,5.930586711457443
1979,0,3.3333279960532622
1981,0,5.610564092905182
1998,2,15.814214600884604
2002,0,4.741947075700485
2064,0,2.210284119739391
2102,0,1.2998410694129692
2111,0,0.872226893779128
2115,0,4.871683562067826
2194,0,3.932306462258513
2219,0,0.3766217012396482
2220,2,17.709341615324067
2233,2,22.503796154610672
2246,0,5.350379408665292
2252,2,25.12484001749682
2313,2,19.936215722618623
2319,0,3.4444407761551097
2341,0,2.903832964960923
2346,0,5.14146640292832
2374,0,3.9515329868341613
2433,0,3.238584823173629
2453,0,4.004212011186646
2466,0,5.075635119232939
2467,2,36.61042614670312
2495,2,15.196295209786463
2497,0,3.7719797946054205
2506,2,8.808344804830583
2516,0,6.646381942534256
2537,0,4.52275223883157
2550,0,1.463503008567615
2551,2,6.425632245724675
2586,0,6.510856188313321
2596,0,4.160802765064452
2599,0,12.295895180487541
2609,0,4.4116213553684505
2614,0,3.029736597435203
2615,0,3.6375109076704657
2621,0,5.304094825674364
2641,0,8.192690150944088
2678,0,4.556785988410822
2693,0,4.957347807083192
2699,0,0.7931096543121019
2748,0,2.9847717124664324
2751,2,13.75349023564052
2752,0,1.6639229803887183
2764,0,3.99580996446877
2792,0,3.53723630664468
2846,0,1.6748014720780167
2850,0,3.089184687067937
2865,0,4.709115789678679
2868,0,3.3996751541846066
2874,0,1.6440253263810314
2935,2,11.753211686659984
2938,0,1.6523816944047658
2944,0,5.549358783294309
2947,2,20.424097384639445
2960,0,8.343032178896589
2989,0,3.654178905731284
3007,0,5.165127142145543
3036,2,17.285377335524966
3052,2,4.428887073059806
3062,2,14.749726751024012
3073,0,3.6532003921152154
3074,0,6.387806208158576
3080,0,3.882201609189453
3085,0,4.615022938948822
3124,2,7.038419804717404
3134,2,21.085784968355476
3135,2,18.915475643892158
3137,0,3.3786998556685104
3150,0,3.1388089875018204
3205,2,10.551253579276645
3219,0,4.719639741204525
3220,0,1.30867441582411
3230,0,6.5371196240199385
3258,0,2.617321536272986
3267,2,17.36506039957093
3289,0,4.210593430609322
3294,0,6.878218294251894
3310,0,4.154003408096149
3313,0,1.2734799965494747
3366,0,2.0356321271422484
3367,0,5.072859002650835
3377,0,5.411892552763042
3386,0,1.8131202476311958
3387,0,3.8714484927123034
3405,2,7.449329268815007
3410,0,5.1873491832811744
3427,2,19.781751975460928
3433,0,1.8790252494609943
3447,0,4.707256319779592
3454,0,1.0681898616092373
3456,0,4.203092398696129
3467,0,4.057811005492579
3487,0,4.144336610703429
3506,0,5.8740404266794854
3546,2,15.388885871902376
3614,0,5.5232240124213225
3657,0,0.8662061851449417
3658,0,4.351723638047206
3660,2,16.25550045439703
3691,0,6.101916895393684
3719,0,4.2428007307164295
3732,0,1.557748734709595
3747,2,7.323615637376562
3770,2,33.997429858285145
3787,0,4.980480017977025
3793,0,3.0855082972925034
3823,0,2.3085626997407163
3863,0,0.9612115171957513
3884,0,5.084012027344355
3895,0,4.477242768882513
3901,2,12.388138776453877
3908,0,4.128871986251061
3914,0,2.9437585677349123
3961,0,1.9315360004429178
3966,0,4.835429920581258
3969,0,4.896598985845041
3976,0,12.600421394333054
3979,0,4.474542049060244
4064,0,4.547170528084904
4069,0,3.7501506613390654
4107,2,10.056403532238694
4141,0,1.7380117856533215
4158,0,4.840775462018938
4161,0,5.658879045368114
4167,0,3.837495373162126
4172,0,3.155735228329246
4178,0,11.452864845208223
4189,2,19.97142466876959
4190,2,12.824287411252834
4202,0,4.68688561809145
4205,0,5.022991501714066
4213,0,6.046743854009466
4268,0,3.8095025823506807
4294,0,3.3031584832743963
4295,0,2.7040468865070015
4352,2,19.019879173841066
4355,0,5.279848007159663
4370,0,3.9784788475007677
4376,0,0.726485867856789
4383,0,4.31354706258624
4394,0,4.377347379393637
4400,0,5.011020814975624
4405,2,10.384010261736353
4438,0,0.31268019701218075
4445,0,1.4545735957598038
4448,0,4.878531675231657
4477,0,6.65969107790963
4488,0,1.0457001376132127
4529,0,4.981363396483383
4533,0,2.6165978520667106
4563,0,5.016875507925933
4564,0,5.82874636937825
4573,0,5.738978121257168
4578,0,6.572361199871546
4671,2,6.893069831836801
4672,0,5.0122732973801964
4702,0,1.1051991830028147
4735,0,7.797171084373435
4744,0,1.5024126622089709
4754,0,5.256129204389418
4756,0,1.3304268235763743
4758,0,4.022863844118684
4780,1,39.08452001421512
4785,0,5.034976257118731
4814,0,1.7572150162819895
4816,0,3.6033709500654356
4825,0,1.4305699278559139
4847,2,6.598921929038584
4855,2,7.079423710742026
