household_id,cluster,mae_global,mae_cluster,improvement
4785,1,4.108591483499856,3.894056561989013,0.21453492151084275
4814,0,1.7435497699107083,1.7715923570028183,-0.02804258709210994
4816,1,1.896390585093456,1.94327869823125,-0.04688811313779406
4825,1,0.6995117301918305,0.6577518756046844,0.04175985458714615
4847,1,5.513327604164764,5.2730544284992735,0.24027317566549034
4855,3,7.086754577611273,8.148688175444779,-1.061933597833506
4858,3,13.631473561983663,12.924160234644198,0.707313327339465
4918,3,16.161927158732624,16.46553257402216,-0.30360541528953533
4953,1,6.8801435767839,6.951418434289514,-0.07127485750561391
4969,1,0.8966736913201017,0.8647613720158249,0.03191231930427674
4989,1,2.6582381417339853,2.5265660698054777,0.1316720719285076
5011,1,9.494750561318988,8.937218924706219,0.5575316366127687
5027,1,5.380986681586997,4.897958133127819,0.48302854845917764
5029,1,1.9780903731414758,1.9476004780021667,0.03048989513930911
5033,1,2.0174689322695034,2.2038158840046336,-0.18634695173513016
5036,1,7.189770932596412,6.8959106364689715,0.29386029612744036
5061,1,2.342754317790118,2.323600048700197,0.019154269089920906
5062,1,3.6818945472450824,3.679518616267509,0.0023759309775734927
5119,1,1.777261049171578,1.8572778957571228,-0.08001684658554487
5168,1,0.7095925549691087,0.933559955775518,-0.2239674008064093
5173,1,1.35824065181837,1.2619940972093089,0.09624655460906117
