household_id,cluster
39881,0
39904,0
39926,0
39936,0
39967,0
39973,0
39974,0
39978,0
39994,0
40066,0
40071,0
40096,0
40114,0
40130,0
40131,0
40138,0
40147,0
40164,0
40187,0
40196,0
40207,0
40228,0
40229,0
40236,0
40239,0
40298,0
40313,0
40319,0
40321,0
40324,0
40344,0
40346,0
40352,0
40369,0
40384,0
40399,0
40415,0
40445,0
40450,0
40462,0
40481,0
40486,0
40517,0
40529,0
40536,0
40547,0
40551,0
40559,0
40572,0
40615,0
40684,0
40688,0
40746,0
40751,0
40792,0
40796,0
40810,0
40812,0
40838,0
40841,0
40863,0
40877,0
40898,0
40906,0
40954,0
40980,0
40987,0
40988,0
41004,0
41011,0
41031,0
41039,0
41073,1
41101,0
41103,0
41136,0
41147,0
41167,0
41181,0
41183,0
41206,0
41230,0
41231,0
41238,0
41253,0
41269,0
41288,0
41294,0
41302,0
41321,0
41337,0
41352,0
41388,0
41392,0
41395,0
41405,0
41449,0
41463,0
41482,0
41486,0
41508,0
41566,0
41640,0
41670,0
41676,0
41702,0
41720,0
41768,0
41838,0
41877,0
41901,0
41925,0
41926,0
41943,1
41962,0
41987,0
41991,0
41998,0
42023,0
42027,0
42046,0
42054,0
42055,0
42086,0
42109,0
42118,0
42141,0
42155,0
42165,0
42185,0
42191,0
42194,0
42207,0
42297,0
42308,0
42348,0
42362,0
42365,0
42377,0
42398,0
42422,0
42442,0
42455,0
42475,0
42491,0
42503,0
42552,0
42562,0
42570,0
42571,0
42580,0
42590,1
42601,0
42615,0
42626,0
42635,0
42647,0
42672,0
42678,1
42683,0
42736,0
42758,0
42792,0
42796,0
42823,0
42826,0
42828,0
42853,0
42859,0
42861,0
42884,0
42889,0
42890,0
42908,0
42919,0
42922,0
42926,0
42939,0
42951,0
42958,0
42970,0
43016,0
43065,1
43076,0
43081,0
43089,0
43117,0
43128,0
43145,0
43212,1
43223,0
43233,0
43249,0
43328,0
43333,0
43380,0
43431,0
43508,0
43527,0
43554,0
43564,0
43601,0
43650,0
43658,0
43712,0
43713,1
43716,0
43720,0
43771,1
43777,0
43786,1
43811,0
43824,0
43825,0
43827,0
43842,0
43872,0
43904,0
43913,0
43947,0
43981,0
43993,0
44002,0
44007,0
44017,0
44019,0
44021,0
44031,0
44057,0
44097,0
44101,0
44104,0
44169,0
44180,0
44190,0
44199,0
44206,0
44226,0
44260,0
44277,0
44336,0
44395,0
44396,0
44401,0
44421,0
44452,0
44491,0
44507,0
44532,0
44553,0
44555,0
44565,0
44571,0
44593,0
44625,0
44641,0
44646,0
44727,0
44744,0
44751,0
44784,0
44822,0
44831,1
44832,0
44878,0
44909,0
44965,0
44969,0
44970,0
44982,0
44996,0
45017,0
45033,0
45035,0
45043,0
45063,0
45066,0
45067,0
45068,0
45105,0
45114,0
45162,0
45163,0
45190,0
45224,0
45234,0
45244,0
45271,0
45273,0
45276,0
45295,0
45312,0
45368,0
45418,0
45452,0
45511,0
45533,0
45611,0
45616,0
45679,0
45684,0
45699,0
45704,0
45738,0
45742,0
45785,0
45823,0
45868,0
45889,0
45932,0
45934,0
45948,0
45952,0
45969,0
45974,0
45998,0
46002,0
46025,0
46033,0
46069,0
46072,0
46078,0
46079,0
46111,0
46159,0
46174,1
46177,0
46186,1
46203,0
46205,0
46249,0
46254,0
46281,0
46300,0
46310,0
46311,0
46377,0
46407,0
46410,0
46414,0
46422,0
46438,0
46474,0
46500,0
46503,0
46561,0
46607,0
46612,0
46663,0
46739,0
46757,0
46758,0
46760,0
46773,0
46787,0
46833,0
46850,0
46858,0
46867,0
46891,0
46918,0
46936,0
46971,0
46974,0
46978,0
46983,0
46993,0
47056,0
47067,0
47085,0
47155,0
47166,0
47182,0
47221,0
47236,0
47251,0
47325,0
47327,0
47352,0
47370,0
47394,0
47429,0
47445,0
47458,0
47462,0
47473,0
47486,0
47505,0
47552,0
47584,0
47594,0
47604,0
47618,0
47622,0
47626,0
47637,0
47648,0
47662,0
47677,0
47702,0
47703,0
47706,0
47707,0
47742,0
47743,0
47747,0
47764,0
47779,0
47780,0
47793,0
47802,0
47816,0
47817,0
47838,0
47844,0
47862,0
47921,0
47945,0
47949,0
47957,0
47959,0
47960,0
47962,0
47983,0
48004,0
48025,0
48026,0
48033,0
48055,0
48060,0
48123,0
48140,0
48148,0
48214,0
48226,0
48249,0
48271,0
48272,0
48277,0
48290,0
48300,0
48328,0
48339,0
48408,0
48413,0
48425,0
48436,0
48463,0
48483,0
48492,0
48501,0
48514,0
48537,0
48552,0
48565,0
48568,0
48571,0
48573,0
48575,0
48584,0
48608,0
48619,0
48654,0
48686,0
48688,0
48690,0
48714,0
48773,0
48784,0
48806,0
48808,0
48825,0
48847,0
48859,0
48860,0
48864,0
48878,0
48887,0
48911,0
48914,0
48918,0
48929,0
48932,0
48948,0
48957,0
48961,0
48973,0
48980,0
48991,0
49005,0
49006,0
49044,0
49051,0
49075,0
49079,0
49082,0
49085,0
49123,0
49131,1
49132,0
49174,0
49210,0
49226,0
49255,0
49271,0
49274,0
49278,0
49300,0
49301,0
49324,0
49339,0
49346,0
49358,0
49397,0
49398,0
49400,0
49408,0
49410,0
49426,0
49427,0
49429,0
49461,0
49462,0
49487,0
49502,0
49512,0
49527,1
49532,0
49550,0
49559,0
49573,0
49578,0
49580,0
49611,0
49649,0
49662,0
49665,0
49669,0
49681,0
49682,0
49694,0
49704,0
