cluster,mean,cv,weekend_ratio,trend_slope,peak_ratio,low_days_pct,high_days_pct,zero_days_pct
0,9.369419704331527,0.48170909400453477,1.0148814811422677,-0.002708362557117437,3.110646846121622,24.861556397551738,5.195379827867981,0.5870284778551126
1,2.948982421250682,2.2555364741865342,1.2171711910913587,-0.0038776534152125375,25.0050316229068,1.102394211617414,3.667330596317223,72.14909963009634
