household_id,mean,cv,skewness,kurtosis,weekend_ratio,summer_peak,winter_peak,trend_slope,seasonal_strength_weekly,n_peaks,peak_height_ratio,zero_percentage,avg_zero_run,cluster
46971,5.549882191780822,0.499478145779226,0.3617215740586564,-0.5397395746928599,1.0628777394939,4.808684782608696,5.650054945054941,-0.0044064870454046,0.3787262667600728,19,2.489602395608052,0.0,0.0,0
46974,18.53650410958904,0.5314104998394381,1.1669039537648354,1.450848978114287,1.0112509094316904,12.906065217391312,30.30592307692309,-0.0034668713276394,0.7220838086175221,19,3.4505427572458287,0.0,0.0,0
46978,5.507435616438356,0.2662465845907191,0.6066744914051033,1.388070731970119,0.9902482170126718,5.01795652173913,5.925197802197802,0.0003837864583204,0.21730332247881126,19,2.182685525023704,0.0,0.0,0
46983,8.216745205479453,0.7958215177772493,0.9988534065732195,0.15347467924433067,1.085182684376032,3.158097826086957,12.20120879120879,0.0004065818080414,0.6291448324286293,19,3.9167576936106414,0.0,0.0,0
46993,1.857345208219178,0.7111286112322575,1.9340572439542745,5.290225258280833,1.014797417762344,1.4353043586956522,2.0806593406593414,0.000140267581307,0.15203789882753616,19,4.774018292755431,0.0,0.0,0
47056,3.012594520547945,1.1102149589229744,2.089867690976718,4.657251780415922,1.0751101722312315,3.7596195652173914,5.52302197802198,7.709360031389052e-05,0.6778242487504453,19,6.702528289909849,0.0,0.0,0
47067,9.871487671232876,1.2633346356500867,1.9748814455420824,4.490758163330323,1.1354374410052823,3.4117065217391307,23.596285714285706,0.0075823929046475,0.7106021105401147,19,7.245412483108264,0.821917808219178,1.5,0
47085,15.354846575342467,0.8643171810743119,0.3459017034989483,-1.167240533390796,0.8604290948787433,1.304565217391304,30.27518681318682,-0.0444722913062685,0.925245175035389,19,3.0342862607834853,0.273972602739726,1.0,0
47155,6.96367397260274,0.4478569450544098,0.9110989877364734,0.5648476334081831,1.039541623833463,9.418945652173912,6.193087912087912,0.0038202819188446,0.7263204387143911,19,2.467662912940382,0.0,0.0,0
47166,4.764912328767124,0.5623824500440043,1.0294205854995178,1.2063117447390077,0.7469240112345341,5.2355978260869565,4.969846153846153,0.0022010182047909,0.26897163413770275,19,3.354731188545492,0.0,0.0,0
47182,10.759597260273972,1.1582124345830838,0.9324717147225543,-0.338987006958301,1.001487031509527,0.18570652173913033,25.92876923076923,0.0037984633152609,0.9129563784231483,19,4.449051283428901,1.643835616438356,6.0,0
47221,5.4883780821917805,0.3976282566558652,-0.03686010256333016,-0.24707327966249615,1.046331598339417,4.548739130434783,6.043637362637362,-0.001030845978634,0.30140972825661333,19,2.263145835434078,0.0,0.0,0
47236,9.921786301369862,0.2619852528886844,0.5356612465412771,0.4121972189335952,0.9605729655460066,11.147728260869568,9.58608791208791,-0.0006101183792628,0.433288585495302,19,2.0859147104531557,0.0,0.0,0
47251,15.052331506849317,0.4619455411740043,0.6787127939071176,0.3003830032469459,0.9862287941217844,8.90308695652174,22.15928571428572,-0.007391747753706,0.7308559347945234,19,2.7837547944604584,0.0,0.0,0
47325,7.544684931506848,0.4458241795380295,0.39977016062797704,-0.4160308685032277,1.0877972459043797,6.228391304347825,9.270109890109891,-0.0074895546402845,0.32946378294496054,19,2.29327005131073,0.0,0.0,0
47327,2.007654794520548,1.6513198466021874,4.5048205585991425,32.33826812022401,0.9666444207660426,0.3424999999999999,4.773714285714286,-0.0156364317918775,0.5721426883164878,19,15.902136207447112,0.0,0.0,0
47352,10.351380821917807,0.373274109168659,1.0258681445721127,1.578587813048566,1.0563794606574426,8.591717391304348,12.09435164835165,0.0017914069537019,0.3091485684148076,19,2.5243009072444575,0.0,0.0,0
47370,15.408841095890413,0.3347021455564605,1.150737161670752,2.8742983330506213,1.017996160216835,13.357054347826084,19.046340659340657,-0.0030082492849616,0.3631257278916888,19,2.860500651911809,0.0,0.0,0
47394,4.976539726027397,0.3611188786743812,1.1696320229289043,1.8059503660016594,0.87888259586315,5.375510869565217,4.860813186813186,-0.0011495413636442,0.20400485079749114,19,2.426183787271455,0.0,0.0,0
47429,8.005638356164383,0.5769109566928015,1.0291769063501661,0.37703256954426356,1.2354869821229155,6.629347826086957,9.272318681318682,-0.0091890033389023,0.16937806103894523,19,2.7628027917310334,0.0,0.0,0
47445,0.7316849315068493,0.7652648694019204,0.5096974647312864,-0.9578595935056313,1.1268089754528214,0.47179347826086976,1.2162527472527476,-0.0022926968607408,0.7851074708729369,19,3.12156216651377,0.0,0.0,0
